Timestamp,Methane Input,Methane Output
2025-01-04 22:36:00,177,-28
2025-01-04 22:37:00,177,-28
2025-01-04 22:38:00,176,-28
2025-01-04 22:39:00,176,-27
2025-01-04 23:00:00,175,-28
2025-01-04 23:01:00,174,-28
2025-01-04 23:02:00,174,-28
2025-01-04 23:03:00,175,-27
2025-01-04 23:04:00,174,-28
2025-01-04 23:05:00,174,-28
2025-01-04 23:06:00,173,-28
2025-01-04 23:07:00,172,-29
2025-01-04 23:08:00,172,-29
2025-01-04 23:09:00,172,-29
2025-01-04 23:10:00,172,-29
2025-01-04 23:11:00,172,-29
2025-01-04 23:12:00,171,-29
2025-01-04 23:13:00,172,-29
2025-01-04 23:14:00,171,-28
2025-01-04 23:15:00,170,-29
2025-01-04 23:16:00,170,-29
2025-01-04 23:17:00,171,-28
2025-01-04 23:18:00,172,-29
2025-01-04 23:19:00,171,-29
2025-01-04 23:20:00,174,-30
2025-01-04 23:21:00,173,-29
2025-01-04 23:22:00,170,-30
2025-01-04 23:23:00,171,-30
2025-01-04 23:24:00,171,-30
2025-01-04 23:25:00,170,-30
2025-01-04 23:26:00,170,-30
2025-01-04 23:27:00,168,-30
2025-01-04 23:28:00,167,-30
2025-01-04 23:29:00,168,-30
2025-01-04 23:30:00,168,-30
2025-01-04 23:31:00,168,-30
2025-01-04 23:32:00,167,-30
2025-01-04 23:33:00,167,-30
2025-01-04 23:34:00,166,-30
2025-01-04 23:35:00,166,-31
2025-01-04 23:36:00,166,-31
2025-01-04 23:37:00,166,-31
2025-01-04 23:38:00,166,-31
2025-01-04 23:39:00,166,-32
2025-01-04 23:40:00,165,-31
2025-01-04 23:41:00,165,-30
2025-01-04 23:42:00,165,-31
2025-01-04 23:43:00,165,-31
2025-01-04 23:44:00,165,-31
2025-01-04 23:45:00,165,-31
2025-01-04 23:46:00,164,-31
2025-01-04 23:47:00,164,-32
2025-01-04 23:48:00,164,-32
2025-01-04 23:49:00,163,-32
2025-01-04 23:50:00,163,-32
2025-01-04 23:51:00,163,-32
2025-01-04 23:52:00,163,-32
2025-01-04 23:53:00,163,-32
2025-01-04 23:54:00,163,-32
2025-01-04 23:55:00,162,-32
2025-01-04 23:56:00,162,-32
2025-01-04 23:57:00,162,-32
2025-01-04 23:58:00,162,-33
2025-01-04 23:59:00,162,-33
2025-01-05 00:00:00,162,-34
2025-01-05 00:01:00,161,-33
2025-01-05 00:02:00,161,-33
2025-01-05 00:03:00,162,-33
2025-01-05 00:04:00,161,-33
2025-01-05 00:05:00,161,-33
2025-01-05 00:06:00,161,-34
2025-01-05 00:07:00,160,-33
2025-01-05 00:08:00,161,-33
2025-01-05 00:09:00,161,-33
2025-01-05 00:10:00,160,-34
2025-01-05 00:11:00,160,-34
2025-01-05 00:12:00,160,-33
2025-01-05 00:13:00,160,-33
2025-01-05 00:14:00,159,-34
2025-01-05 00:15:00,159,-34
2025-01-05 00:16:00,158,-34
2025-01-05 00:17:00,159,-34
2025-01-05 00:18:00,159,-34
2025-01-05 00:19:00,159,-34
2025-01-05 00:20:00,159,-34
2025-01-05 00:21:00,158,-34
2025-01-05 00:22:00,159,-34
2025-01-05 00:23:00,158,-34
2025-01-05 00:24:00,158,-34
2025-01-05 00:25:00,159,-34
2025-01-05 00:26:00,158,-35
2025-01-05 00:27:00,158,-34
2025-01-05 00:28:00,158,-35
2025-01-05 00:29:00,158,-35
2025-01-05 00:30:00,158,-35
2025-01-05 00:31:00,158,-35
2025-01-05 00:32:00,157,-35
2025-01-05 00:33:00,157,-35
2025-01-05 00:34:00,157,-35
2025-01-05 00:35:00,157,-35
2025-01-05 00:36:00,157,-35
2025-01-05 00:37:00,157,-36
2025-01-05 00:38:00,156,-35
2025-01-05 00:39:00,156,-35
2025-01-05 00:40:00,156,-35
2025-01-05 00:41:00,156,-36
2025-01-05 00:42:00,156,-35
2025-01-05 00:43:00,156,-36
2025-01-05 00:44:00,156,-36
2025-01-05 00:45:00,156,-36
2025-01-05 00:46:00,156,-36
2025-01-05 00:47:00,156,-36
2025-01-05 00:48:00,156,-36
2025-01-05 00:49:00,157,-36
2025-01-05 00:50:00,156,-36
2025-01-05 00:51:00,156,-36
2025-01-05 00:52:00,156,-36
2025-01-05 00:53:00,157,-36
2025-01-05 00:54:00,157,-37
2025-01-05 00:55:00,157,-37
2025-01-05 00:56:00,157,-37
2025-01-05 11:00:00,149,-69
2025-01-05 11:01:00,145,-64
2025-01-05 11:02:00,133,-68
2025-01-05 11:03:00,141,-66
2025-01-05 11:04:00,137,-65
2025-01-05 11:05:00,138,-65
2025-01-05 11:06:00,139,-65
2025-01-05 11:07:00,139,-65
2025-01-05 11:08:00,140,-65
2025-01-05 11:09:00,145,-65
2025-01-05 11:10:00,141,-65
2025-01-05 11:11:00,143,-65
2025-01-05 11:12:00,140,-64
2025-01-05 11:13:00,140,-64
2025-01-05 11:14:00,141,-64
2025-01-05 11:15:00,78,-83
2025-01-05 11:16:00,107,-73
2025-01-05 11:17:00,116,-71
2025-01-05 11:18:00,100,-70
2025-01-05 11:19:00,89,-71
2025-01-05 11:20:00,123,-70
2025-01-05 12:00:00,117,-71
2025-01-05 12:01:00,100,-70
2025-01-05 12:02:00,92,-69
2025-01-05 12:03:00,105,-68
2025-01-05 12:04:00,109,-66
2025-01-05 12:05:00,110,-66
2025-01-05 12:06:00,117,-67
2025-01-05 12:07:00,112,-66
2025-01-05 12:08:00,117,-63
2025-01-05 12:09:00,112,-64
2025-01-05 12:10:00,110,-65
2025-01-05 12:11:00,117,-66
2025-01-05 12:12:00,93,-63
2025-01-05 12:13:00,99,-62
2025-01-05 12:14:00,104,-64
2025-01-05 12:15:00,99,-61
2025-01-05 12:16:00,99,-62
2025-01-05 12:17:00,98,-64
2025-01-05 12:18:00,97,-67
2025-01-05 12:19:00,100,-65
2025-01-05 12:20:00,98,-66
2025-01-05 12:21:00,96,-64
2025-01-05 12:22:00,91,-66
2025-01-05 12:23:00,93,-68
2025-01-05 12:24:00,92,-68
2025-01-05 12:25:00,92,-65
2025-01-05 12:26:00,91,-65
2025-01-05 12:27:00,90,-65
2025-01-05 12:28:00,89,-68
2025-01-05 12:29:00,88,-67
2025-01-05 12:30:00,85,-67
2025-01-05 12:31:00,84,-66
2025-01-05 12:32:00,84,-67
2025-01-05 12:33:00,82,-65
2025-01-05 12:34:00,78,-65
2025-01-05 12:35:00,77,-66
2025-01-05 12:36:00,64,-67
2025-01-05 12:37:00,65,-66
2025-01-05 12:38:00,62,-67
2025-01-05 12:39:00,64,-65
2025-01-05 12:40:00,58,-66
2025-01-05 12:41:00,57,-65
2025-01-05 12:42:00,65,-65
2025-01-05 12:43:00,73,-66
2025-01-05 12:44:00,72,-65
2025-01-05 12:45:00,71,-65
2025-01-05 12:46:00,76,-66
2025-01-05 12:47:00,76,-66
2025-01-05 12:48:00,77,-66
2025-01-05 12:49:00,79,-65
2025-01-05 12:50:00,79,-65
2025-01-05 12:51:00,79,-65
2025-01-05 12:52:00,79,-65
2025-01-05 12:53:00,78,-66
2025-01-05 12:54:00,78,-66
2025-01-05 12:55:00,78,-67
2025-01-05 12:56:00,78,-66
2025-01-05 12:57:00,79,-65
2025-01-05 12:58:00,79,-66
2025-01-05 12:59:00,80,-66
2025-01-05 13:00:00,79,-66
2025-01-05 13:01:00,80,-67
2025-01-05 13:02:00,79,-66
2025-01-05 13:03:00,80,-67
2025-01-05 13:04:00,81,-65
2025-01-05 13:05:00,80,-66
2025-01-05 13:06:00,81,-66
2025-01-05 13:07:00,80,-67
2025-01-05 13:08:00,80,-68
2025-01-05 13:09:00,80,-68
2025-01-05 13:10:00,81,-67
2025-01-05 13:11:00,80,-67
2025-01-05 13:12:00,81,-67
2025-01-05 13:13:00,80,-67
2025-01-05 13:14:00,81,-67
2025-01-05 13:15:00,81,-66
2025-01-05 13:16:00,81,-67
2025-01-05 13:17:00,81,-67
2025-01-05 13:18:00,81,-66
2025-01-05 13:19:00,81,-67
2025-01-05 13:20:00,81,-67
2025-01-05 13:21:00,81,-67
2025-01-05 13:22:00,82,-67
2025-01-05 13:23:00,82,-67
2025-01-05 13:24:00,82,-66
2025-01-05 13:25:00,82,-66
2025-01-05 13:26:00,81,-67
2025-01-05 13:27:00,82,-67
2025-01-05 13:28:00,81,-68
2025-01-05 13:29:00,82,-66
2025-01-05 13:30:00,83,-67
2025-01-05 13:31:00,85,-67
2025-01-05 13:32:00,85,-67
2025-01-05 13:33:00,85,-67
2025-01-05 13:34:00,86,-67
2025-01-05 13:35:00,100,-67
2025-01-05 13:36:00,94,-67
2025-01-05 13:37:00,93,-67
2025-01-05 13:38:00,100,-67
2025-01-05 13:39:00,105,-67
2025-01-05 13:40:00,99,-64
2025-01-05 13:41:00,97,-67
2025-01-05 13:42:00,96,-68
2025-01-05 13:43:00,94,-69
2025-01-05 13:44:00,89,-69
2025-01-05 13:45:00,96,-70
2025-01-05 13:46:00,94,-68
2025-01-05 13:47:00,97,-69
2025-01-05 13:48:00,97,-69
2025-01-05 13:49:00,97,-66
2025-01-05 13:50:00,95,-67
2025-01-05 13:51:00,95,-66
2025-01-05 13:52:00,96,-69
2025-01-05 13:53:00,96,-69
2025-01-05 13:54:00,90,-69
2025-01-05 13:55:00,91,-68
2025-01-05 13:56:00,92,-70
2025-01-05 13:57:00,92,-69
2025-01-05 13:58:00,91,-71
2025-01-05 13:59:00,91,-68
2025-01-05 14:00:00,88,-68
2025-01-05 14:00:00,90,-68
2025-01-05 14:01:00,89,-67
2025-01-05 14:02:00,91,-67
2025-01-05 14:03:00,92,-69
2025-01-05 14:04:00,93,-69
2025-01-05 14:05:00,97,-68
2025-01-05 14:06:00,94,-68
2025-01-05 14:07:00,92,-69
2025-01-05 14:08:00,91,-70
2025-01-05 14:09:00,92,-68
2025-01-05 14:10:00,93,-68
2025-01-05 14:11:00,94,-70
2025-01-05 14:12:00,95,-69
2025-01-05 14:13:00,96,-67
2025-01-05 14:14:00,94,-67
2025-01-05 14:15:00,104,-70
2025-01-05 14:16:00,99,-69
2025-01-05 14:17:00,100,-69
2025-01-05 14:18:00,96,-69
2025-01-05 14:19:00,94,-69
2025-01-05 14:20:00,92,-69
2025-01-05 14:21:00,93,-69
2025-01-05 14:22:00,92,-69
2025-01-05 14:23:00,92,-68
2025-01-05 14:24:00,93,-68
2025-01-05 14:25:00,93,-69
2025-01-05 14:26:00,93,-69
2025-01-05 14:27:00,96,-69
2025-01-05 14:28:00,94,-68
2025-01-05 14:29:00,94,-68
2025-01-05 14:30:00,92,-68
2025-01-05 14:31:00,97,-68
2025-01-05 14:32:00,90,-68
2025-01-05 14:33:00,90,-67
2025-01-05 14:34:00,89,-68
2025-01-05 14:35:00,94,-68
2025-01-05 14:36:00,91,-68
2025-01-05 14:37:00,91,-68
2025-01-05 14:38:00,91,-68
2025-01-05 14:39:00,90,-68
2025-01-05 14:40:00,90,-68
2025-01-05 14:41:00,90,-69
2025-01-05 14:42:00,92,-68
2025-01-05 14:43:00,90,-69
2025-01-05 14:44:00,92,-69
2025-01-05 14:45:00,95,-70
2025-01-05 14:46:00,95,-69
2025-01-05 14:47:00,95,-69
2025-01-05 14:48:00,94,-69
2025-01-05 14:49:00,97,-69
2025-01-05 14:50:00,94,-69
2025-01-05 14:51:00,93,-69
2025-01-05 14:52:00,93,-69
2025-01-05 14:53:00,92,-69
2025-01-05 14:54:00,91,-69
2025-01-05 14:55:00,89,-69
2025-01-05 14:56:00,91,-69
2025-01-05 14:57:00,91,-70
2025-01-05 14:58:00,92,-69
2025-01-05 14:59:00,92,-69
2025-01-05 15:00:00,93,-69
2025-01-05 15:01:00,94,-69
2025-01-05 15:02:00,95,-69
2025-01-05 15:03:00,95,-69
2025-01-05 15:04:00,98,-69
2025-01-05 15:05:00,97,-70
2025-01-05 15:06:00,98,-69
2025-01-05 15:07:00,96,-70
2025-01-05 15:08:00,96,-70
2025-01-05 15:09:00,95,-70
2025-01-05 15:10:00,94,-70
2025-01-05 15:11:00,93,-70
2025-01-05 15:12:00,92,-70
2025-01-05 15:13:00,88,-70
2025-01-05 15:14:00,88,-70
2025-01-05 15:15:00,89,-70
2025-01-05 15:16:00,87,-70
2025-01-05 15:17:00,87,-70
2025-01-05 15:18:00,90,-71
2025-01-05 15:19:00,95,-71
2025-01-05 15:20:00,94,-71
2025-01-05 15:21:00,88,-70
2025-01-05 15:22:00,87,-71
2025-01-05 15:23:00,88,-71
2025-01-05 15:24:00,87,-71
2025-01-05 15:25:00,88,-70
2025-01-05 15:26:00,87,-70
2025-01-05 15:27:00,87,-70
2025-01-05 15:28:00,87,-70
2025-01-05 15:29:00,86,-69
2025-01-05 15:30:00,87,-71
2025-01-05 15:31:00,87,-70
2025-01-05 15:32:00,88,-70
2025-01-05 15:33:00,86,-70
2025-01-05 15:34:00,92,-71
2025-01-05 15:35:00,88,-71
2025-01-05 15:36:00,88,-71
2025-01-05 15:37:00,90,-71
2025-01-05 15:38:00,88,-71
2025-01-05 15:39:00,89,-71
2025-01-05 15:40:00,91,-71
2025-01-05 15:41:00,84,-71
2025-01-05 15:42:00,91,-71
2025-01-05 15:43:00,92,-71
2025-01-05 15:44:00,84,-71
2025-01-05 15:45:00,83,-71
2025-01-05 15:46:00,82,-71
2025-01-05 15:47:00,86,-71
2025-01-05 15:48:00,82,-71
2025-01-05 15:49:00,80,-71
2025-01-05 15:50:00,79,-71
2025-01-05 15:51:00,79,-71
2025-01-05 15:52:00,79,-71
2025-01-05 15:53:00,78,-71
2025-01-05 15:54:00,78,-71
2025-01-05 15:55:00,78,-71
2025-01-05 15:56:00,78,-71
2025-01-05 15:57:00,78,-71
2025-01-05 15:58:00,77,-71
2025-01-05 15:59:00,78,-71
2025-01-05 16:00:00,78,-71
2025-01-05 16:00:00,78,-71
2025-01-05 16:01:00,78,-71
2025-01-05 16:02:00,77,-71
2025-01-05 16:03:00,77,-71
2025-01-05 16:04:00,76,-71
2025-01-05 16:05:00,78,-71
2025-01-05 16:06:00,77,-71
2025-01-05 16:07:00,76,-70
2025-01-05 16:08:00,77,-71
2025-01-05 16:09:00,75,-70
2025-01-05 16:10:00,75,-70
2025-01-05 16:11:00,73,-70
2025-01-05 16:12:00,57,-71
2025-01-05 16:13:00,57,-70
2025-01-05 16:14:00,57,-70
2025-01-05 16:15:00,56,-70
2025-01-05 16:16:00,55,-70
2025-01-05 16:17:00,54,-70
2025-01-05 16:18:00,54,-70
2025-01-05 16:19:00,53,-70
2025-01-05 16:20:00,53,-70
2025-01-05 16:21:00,52,-70
2025-01-05 16:22:00,47,-70
2025-01-05 16:23:00,55,-70
2025-01-05 16:24:00,51,-70
2025-01-05 16:25:00,59,-70
2025-01-05 16:26:00,55,-70
2025-01-05 16:27:00,58,-70
2025-01-05 16:28:00,58,-70
2025-01-05 16:29:00,59,-70
2025-01-05 16:30:00,50,-70
2025-01-05 16:31:00,51,-70
2025-01-05 16:32:00,57,-70
2025-01-05 16:33:00,67,-70
2025-01-05 16:34:00,66,-69
2025-01-05 16:35:00,65,-70
2025-01-05 16:36:00,63,-70
2025-01-05 16:37:00,55,-70
2025-01-05 16:38:00,48,-70
2025-01-05 16:39:00,53,-70
2025-01-05 16:40:00,56,-70
2025-01-05 16:41:00,60,-70
2025-01-05 16:42:00,60,-70
2025-01-05 16:43:00,58,-70
2025-01-05 16:44:00,63,-70
2025-01-05 16:45:00,57,-70
2025-01-05 16:46:00,50,-71
2025-01-05 16:47:00,58,-70
2025-01-05 16:48:00,56,-70
2025-01-05 16:49:00,71,-70
2025-01-05 16:50:00,74,-70
2025-01-05 16:51:00,71,-70
2025-01-05 16:52:00,73,-71
2025-01-05 16:53:00,75,-70
2025-01-05 16:54:00,69,-70
2025-01-05 16:55:00,73,-70
2025-01-05 16:56:00,69,-71
2025-01-05 16:57:00,74,-71
2025-01-05 16:58:00,72,-70
2025-01-05 16:59:00,71,-71
2025-01-05 17:00:00,72,-70
2025-01-05 17:01:00,71,-71
2025-01-05 17:02:00,71,-71
2025-01-05 17:03:00,71,-71
2025-01-05 17:04:00,70,-71
2025-01-05 17:05:00,71,-71
2025-01-05 17:06:00,70,-71
2025-01-05 17:07:00,70,-71
2025-01-05 17:08:00,70,-71
2025-01-05 17:09:00,69,-71
2025-01-05 17:10:00,70,-71
2025-01-05 17:11:00,70,-70
2025-01-05 17:12:00,70,-71
2025-01-05 17:13:00,72,-71
2025-01-05 17:14:00,64,-71
2025-01-05 17:15:00,63,-71
2025-01-05 17:16:00,62,-71
2025-01-05 17:17:00,60,-71
2025-01-05 17:18:00,32,-72
2025-01-05 17:19:00,38,-72
2025-01-05 17:20:00,56,-71
2025-01-05 17:21:00,64,-72
2025-01-05 17:22:00,64,-72
2025-01-05 17:23:00,63,-72
2025-01-05 17:24:00,41,-72
2025-01-05 17:25:00,36,-72
2025-01-05 17:26:00,38,-71
2025-01-05 17:27:00,38,-72
2025-01-05 17:28:00,46,-72
2025-01-05 17:29:00,56,-72
2025-01-05 17:30:00,52,-72
2025-01-05 17:31:00,51,-72
2025-01-05 17:32:00,53,-72
2025-01-05 17:33:00,55,-72
2025-01-05 17:34:00,54,-72
2025-01-05 17:35:00,54,-73
2025-01-05 17:36:00,54,-72
2025-01-05 17:37:00,55,-72
2025-01-05 17:38:00,55,-73
2025-01-05 17:39:00,55,-73
2025-01-05 17:40:00,53,-73
2025-01-05 17:41:00,53,-73
2025-01-05 17:42:00,52,-73
2025-01-05 17:43:00,51,-73
2025-01-05 17:44:00,50,-73
2025-01-05 17:45:00,49,-73
2025-01-05 17:46:00,51,-73
2025-01-05 17:47:00,50,-73
2025-01-05 17:48:00,51,-73
2025-01-05 17:49:00,51,-73
2025-01-05 17:50:00,52,-73
2025-01-05 17:51:00,51,-73
2025-01-05 17:52:00,51,-73
2025-01-05 17:53:00,51,-73
2025-01-05 17:54:00,50,-73
2025-01-05 17:55:00,50,-73
2025-01-05 17:56:00,51,-73
2025-01-05 17:57:00,50,-73
2025-01-05 17:58:00,50,-73
2025-01-05 17:59:00,49,-73
2025-01-05 18:00:00,49,-74
2025-01-05 18:01:00,51,-74
2025-01-05 18:02:00,63,-74
2025-01-05 18:03:00,62,-73
2025-01-05 18:04:00,65,-74
2025-01-05 18:05:00,63,-74
2025-01-05 18:06:00,66,-74
2025-01-05 18:07:00,67,-74
2025-01-05 18:08:00,66,-74
2025-01-05 18:09:00,65,-74
2025-01-05 18:10:00,68,-74
2025-01-05 18:11:00,67,-71
2025-01-05 18:12:00,67,-72
2025-01-05 18:13:00,64,-73
2025-01-05 18:14:00,63,-73
2025-01-05 18:15:00,63,-73
2025-01-05 18:16:00,58,-75
2025-01-05 18:17:00,58,-74
2025-01-05 18:18:00,58,-76
2025-01-05 18:19:00,58,-76
2025-01-05 18:20:00,58,-76
2025-01-05 18:21:00,58,-76
2025-01-05 18:22:00,57,-76
2025-01-05 18:23:00,57,-76
2025-01-05 18:24:00,57,-76
2025-01-05 18:25:00,56,-76
2025-01-05 18:26:00,56,-76
2025-01-05 18:27:00,56,-76
2025-01-05 18:28:00,57,-76
2025-01-05 18:29:00,58,-76
2025-01-05 18:30:00,62,-76
2025-01-05 18:31:00,66,-76
2025-01-05 18:32:00,59,-76
2025-01-05 18:33:00,61,-76
2025-01-05 18:34:00,61,-77
2025-01-05 18:35:00,61,-76
2025-01-05 18:36:00,60,-77
2025-01-05 18:37:00,60,-77
2025-01-05 18:38:00,59,-77
2025-01-05 18:39:00,59,-77
2025-01-05 18:40:00,58,-77
2025-01-05 18:41:00,58,-77
2025-01-05 18:42:00,58,-77
2025-01-05 18:43:00,62,-77
2025-01-05 18:44:00,71,-78
2025-01-05 18:45:00,67,-77
2025-01-05 18:46:00,68,-78
2025-01-05 18:47:00,72,-77
2025-01-05 18:48:00,67,-77
2025-01-05 18:49:00,66,-78
2025-01-05 18:50:00,67,-77
2025-01-05 18:51:00,68,-77
2025-01-05 18:52:00,66,-78
2025-01-05 18:53:00,66,-78
2025-01-05 18:54:00,66,-78
2025-01-05 18:55:00,66,-78
2025-01-05 18:56:00,69,-78
2025-01-05 18:57:00,66,-78
2025-01-05 18:58:00,71,-78
2025-01-05 18:59:00,66,-78
2025-01-05 19:00:00,66,-78
2025-01-05 19:00:00,66,-78
2025-01-05 19:01:00,66,-78
2025-01-05 19:02:00,66,-78
2025-01-05 19:03:00,66,-78
2025-01-05 19:04:00,66,-78
2025-01-05 19:05:00,69,-78
2025-01-05 19:06:00,67,-78
2025-01-05 19:07:00,68,-78
2025-01-05 19:08:00,69,-79
2025-01-05 19:09:00,66,-78
2025-01-05 19:10:00,64,-79
2025-01-05 19:11:00,64,-79
2025-01-05 19:12:00,65,-79
2025-01-05 19:13:00,64,-79
2025-01-05 19:14:00,65,-79
2025-01-05 19:15:00,66,-79
2025-01-05 19:16:00,66,-79
2025-01-05 19:17:00,64,-79
2025-01-05 19:18:00,65,-79
2025-01-05 19:19:00,65,-79
2025-01-05 19:20:00,67,-79
2025-01-05 19:21:00,68,-79
2025-01-05 19:22:00,68,-79
2025-01-05 19:23:00,66,-79
2025-01-05 19:24:00,64,-79
